step,last_coord
0,-0.013003128419476198
500,0.019008839394772794
1000,0.06243277847827748
1500,-0.08306498541623221
2000,0.030867139680950898
2500,0.014254779132888954
3000,-0.003466974234283091
3500,-0.01194611441263102
4000,-0.04205385938845274
4500,0.11427501022080609
5000,0.005173275669496123
5500,-0.05163686160501686
6000,-0.010264829777088862
6500,0.04478485726377046
7000,-0.0042647799964147465
7500,-0.0601154651710493
8000,0.04760239820462791
8500,0.032913040190924794
9000,0.02138861039727047
9500,0.0038844992177110254
10000,-0.01844592983309514
10500,-0.023512491388837077
11000,-0.02003467472671747
11500,-0.042495470770466226
12000,-0.0009433238169823651
12500,-0.023572375894920165
13000,0.07302839520077536
13500,-0.03730587548454254
14000,-0.025783358013452783
14500,0.07754629131321406
15000,0.04825237501407381
15500,-0.0031725834790437258
16000,-0.01190384777718596
