step,last_coord
0,0.006840107036448862
500,0.10221795224424567
1000,-0.029405314079531692
1500,-0.00921126893787488
2000,-0.06597228965068522
2500,-0.023440905838866335
3000,-0.0430950682884654
3500,-0.034263377727568496
4000,0.030060256902444148
4500,-0.07652560733827027
5000,0.04380372559870085
5500,-0.04038439791244181
6000,-0.03881646351864233
6500,0.026195762621769817
7000,-0.03558901376223164
7500,0.021878989579316895
8000,-0.0004987604275228792
8500,-0.01912997405934877
9000,0.059717935949366655
9500,-0.03718571193276908
10000,-0.001928456394540165
10500,0.009563181401799098
11000,0.01175415574351434
