step,last_coord
0,0.006840107036448862
500,0.11962012315506382
1000,-0.027821292407388308
1500,-0.016690922273991365
2000,-0.07541034083555725
2500,-0.01130216835060186
3000,-0.04668754905700472
3500,-0.0763463516449468
4000,0.04215899046718459
4500,-0.09189803498756731
5000,0.06361441570104094
5500,-0.06383857768050122
6000,-0.0705715445168271
6500,0.04105558560989816
7000,-0.03483025531828365
7500,0.028146687307506274
8000,0.017400797321401266
8500,-0.055354156025700256
9000,0.0530204058624224
9500,-0.05269810521647595
10000,0.0076766259595059914
10500,-0.0036017025305519128
11000,0.020349828124553042
11500,-0.024015826718000906
12000,0.01587562272067394
12500,0.007399197955471912
13000,-0.11685647178730413
13500,-0.03794284262174096
14000,-0.07199836908142099
14500,0.009738540691447547
15000,0.0022894544993416516
15500,0.05262573594130245
16000,0.0883535169231746
16500,-0.01833657715268803
17000,-0.021952540735371565
17500,-0.022699035053562213
18000,-0.027503891184955043
18500,0.004865057594445542
19000,-0.020500959659197467
19500,-0.02126890175487528
20000,0.025807737075724514
20500,0.008359136494667819
21000,0.02665527813627442
21500,0.008095006291423231
22000,-0.020996399001651386
22500,0.033106140616386955
23000,0.031051955194214068
23500,0.015469913305853128
24000,0.032024150939631346
24500,-0.006405952501196036
25000,-0.055780298462471144
25500,-0.012988776678595751
26000,-0.03614838659117904
26500,-0.06094022568803064
27000,0.0551958038112695
27500,-0.08952658063246637
28000,0.0037384841134731664
28500,-0.008996116746588062
29000,-0.06305992181610062
29500,0.019001879280671985
30000,0.017936769027242346
30500,-0.02542107200478773
31000,0.03652478695152162
31500,0.007415461767580347
32000,-0.04995778438775401
32500,-0.0030941844139999795
33000,-0.04076317762684961
33500,-0.01596245542626394
34000,-0.0412235798761593
34500,0.0007850723259553526
35000,0.03633208601233236
35500,0.039999465694656205
36000,0.02495018467230603
36500,0.02138648858019771
37000,0.04272246089529722
37500,-0.005003834447643094
38000,0.0023335435538443428
38500,-0.0010776717756545671
39000,0.05688594950948885
39500,-0.0016923713257001984
40000,-0.053390989511362105
40500,0.05541666360920073
41000,0.04210756269369714
41500,-0.09728571125756676
42000,-0.011576884902082148
42500,0.007334201460229323
43000,-0.023724862363587017
43500,0.010968777710790283
44000,0.0011216162414458598
44500,-0.02761341609550607
45000,-0.0769630632826642
45500,-0.02630644627577603
46000,-0.018103002830204388
46500,0.029958273451917313
47000,-0.016968281639184814
47500,0.044020347236953444
48000,-0.07322612901766881
48500,-0.019395095073139867
49000,-0.02659091479108059
49500,0.019447028037741825
50000,0.03028022181055223
50500,-0.035576519463756034
51000,0.013011204049543855
51500,-0.040614463347381814
52000,0.04068672397049018
52500,-0.03454456555679565
53000,0.009574503994670676
53500,-0.008898201725371572
54000,-0.00873696975025248
54500,-0.039156867180951474
55000,0.016893274472665774
55500,0.01498191212415808
56000,0.01587789453514254
56500,0.012964754298929276
57000,0.057953774291147335
57500,0.010733766820198939
58000,0.016286243925319764
58500,-0.011042198668573075
59000,0.0602708491976177
59500,-0.019274918302134722
60000,-0.049258403328700774
60500,-0.027011534403437322
61000,-0.04333515638762776
61500,-0.06826684830921179
62000,-0.03420142342509898
62500,-0.005221948056957275
63000,0.035429469750035976
63500,0.015616968275522109
64000,-0.05879416308849162
64500,-0.03991165311507649
65000,-0.01452253042483603
65500,-0.027260551630087733
66000,-0.03956257202725529
66500,0.041153281070702846
67000,-0.001375476807434963
67500,0.011781033033785082
68000,0.03118955661722451
68500,0.039905248380375194
69000,-0.02248427601890082
69500,0.01887969124157249
70000,0.03462470774602854
70500,-0.011098546890066717
71000,-0.020878039541687442
71500,0.027804452774308226
72000,0.0041676737807603715
72500,0.08048542033460196
73000,-0.034117901153790216
73500,0.0010988193043072261
74000,-0.005522187127142973
74500,-0.010947037349475797
75000,-0.007802349636641181
75500,-0.013914102654711331
76000,0.0032543270509814304
76500,-0.04624156659465783
77000,0.0015459010456401385
77500,0.008797155907218147
78000,-0.021752917941070933
78500,0.015754103465913084
79000,0.03751041105246911
79500,0.04954538562698536
80000,-0.040724460142245934
80500,0.020407670414316913
81000,-0.016128427534066122
81500,0.0005072465980913158
82000,0.03254990345278314
82500,0.03914771280314257
83000,0.016728637105323286
83500,0.03687683007738995
84000,-0.031715189865784636
84500,-0.026430672200551314
85000,-0.02660277358284113
85500,-0.016188911721183676
86000,-0.012324596830468552
86500,-0.07268836911090769
87000,-0.004811579952759633
87500,-0.03309903199455888
88000,-0.01549827151621525
88500,0.027794909753494763
89000,-0.06357076576322211
89500,0.020415009758924088
90000,0.01824124679832998
90500,0.01361347703388432
91000,0.04034050508246073
91500,0.05744645226315025
92000,-0.021204307540699536
92500,-0.005760623594541611
93000,0.09153773639433038
93500,0.0006706019720646255
94000,0.0023077886968726515
94500,-0.03607381761564942
95000,0.010359434950184354
95500,0.04631940919385276
96000,0.009266779366193807
96500,-0.0009132244103284943
97000,-0.024321326506036765
97500,-0.0062755636943570255
98000,-0.072518909002703
98500,-0.02265899251664947
99000,-0.03371395949195768
99500,0.03663241754442283
100000,0.02451402453952656
