step,last_coord
0,-0.005381913830434126
500,0.020065834797139526
1000,0.0036436156334053566
1500,0.05603821728423999
2000,-0.05161824944183415
2500,-0.029010677393979913
3000,0.009407786869038951
3500,0.061031239626087225
4000,-0.03074713568642457
4500,-0.03491215129660013
5000,0.0029217718413589665
5500,-0.02657178330490578
6000,-0.025113416395718405
6500,-0.04570593664648978
7000,-0.007104537433798788
7500,0.01075064951777516
8000,-0.016434127242691967
8500,0.01867517263012882
9000,-0.010265133200682222
9500,0.0269833210799508
10000,-0.005159630126988501
10500,-0.044519661296048944
11000,-0.023707411157477164
11500,0.04785837465899083
12000,-0.08192344678527273
12500,0.00898133606735098
13000,-0.06046350616382308
13500,-3.9617356618480335e-06
14000,-0.0038037608682363055
14500,0.03321510155688139
15000,-0.05499280409602414
15500,0.04656511489404643
16000,0.03786614211756728
16500,-0.041429296292725015
17000,-0.013510414243231201
17500,-0.026435126917898188
18000,0.059458329425211405
18500,0.009257953951842141
19000,0.004477751247248057
19500,0.02466749082968252
20000,-0.014475408172789476
20500,0.023808530781702975
21000,0.021053001731289604
21500,-0.06479581418811432
22000,0.012989657523844785
22500,-0.010268277043033722
23000,0.036607158098992204
23500,0.04440731295683527
24000,-0.011115630137536006
24500,0.05094060703749392
25000,0.017563819197316855
25500,0.028511139967160558
26000,-0.06944222123769853
26500,0.02015260839059029
27000,-0.04760543267265548
27500,0.046900000444031004
28000,0.00976489775197381
28500,0.0015574641664563814
29000,-0.01287116198686191
29500,0.011586907600047285
30000,0.024919891968570203
30500,-0.005722224685597684
31000,-0.024599708127199138
31500,-0.029040351647682493
32000,-0.044781037339851226
32500,0.009173432818675942
33000,-0.021064940124557098
33500,-0.04991690813154246
34000,0.002192086617027826
34500,-0.0081121611280215
35000,-0.005002886764899913
35500,-0.012139450294418298
36000,-0.0009324882624220382
36500,0.04351196557068528
37000,0.009665560360129987
37500,-0.02199857465608367
38000,-0.010186475182643241
38500,-0.07653081169890696
39000,0.07230489863114306
39500,-0.009399809224723782
40000,0.00897436592262193
40500,0.025291973887905262
41000,0.040439126610517954
41500,-0.003196868791359822
42000,-0.03766155762642159
42500,0.014408573702530347
43000,-0.006311586109044416
43500,-0.006862788263630156
44000,-0.05323011471553039
44500,-0.02622944037283141
45000,0.03822366083890163
45500,0.007675703573403863
46000,-0.035121798315163794
46500,-0.0214066300823804
47000,0.021912460353995748
47500,-0.00523396112732667
48000,0.015248792887460937
48500,0.03074640743178925
49000,0.0016474041765872445
49500,-0.024831206722738888
50000,-0.04142098241906018
50500,-0.03470880820933135
51000,0.0255069071827843
51500,0.017463199385790037
52000,0.035102605639147334
52500,0.008431088147479528
53000,0.011560126576874188
53500,-0.02983411440534243
54000,-0.03640679230405099
54500,-0.021342220730784255
55000,-0.006870138642966872
55500,0.04367509920063255
56000,0.016429662131238282
56500,-0.001968703943122409
57000,-0.016587290650126738
57500,-0.021702322920533083
58000,0.02424302594238086
58500,0.05109884014678329
59000,0.0801772097439023
59500,0.00015169249175371973
60000,-0.010532000876292899
60500,-0.012352756871171235
61000,-0.0367300049172931
61500,0.01114031764020045
62000,-0.017503524588156228
62500,-0.006227843435922628
63000,-0.0009044243494738302
63500,0.02830005054937564
64000,0.011104751472812781
64500,0.01226674777021328
65000,-0.0375569284717907
65500,0.058258460300280916
66000,0.017909980414139968
66500,0.0033884389759796046
67000,-0.007550689561002841
67500,-0.011049192731212932
68000,-0.02660617807446211
68500,0.022742531664817385
69000,-0.02257036775828124
69500,0.007590694171346393
70000,-0.024014672583026253
70500,0.035543023841275
71000,0.016903252829946896
71500,-0.01783582133770928
72000,0.019689944652449724
72500,0.027218861708421086
73000,-0.020306383058022646
73500,-0.012058225495530364
74000,0.00292657778523544
74500,0.029100455354377244
75000,0.005460079789102062
75500,-0.01769492339865451
76000,-0.027858117364554867
76500,0.028837367159536817
77000,-0.007602587983369284
77500,0.006480406763140203
78000,-0.013782071992929974
78500,0.0306276471896817
79000,0.011405890379048836
79500,0.0480042692951949
80000,-0.018447515482157676
80500,-0.006286054809696728
81000,-0.034111391206448585
81500,-0.01346723738803102
82000,-0.01593198472007573
82500,-0.01898873701038815
83000,0.0061320934262281464
83500,-0.07127522376509599
84000,0.008393467077042055
84500,-0.048231270930019214
85000,0.0064905570094611845
85500,-0.0024178795223097384
86000,0.042791731998254125
86500,-0.025277345406039348
87000,0.041079797557811264
87500,-0.01228901491456736
88000,0.0038217334386289694
88500,0.02414547846889787
89000,-0.0017621288783803365
89500,-0.002985309142464718
90000,0.015679355459937844
90500,0.019070192142580954
91000,0.0025489687392575276
91500,0.01770291340218332
92000,0.021096896931846645
92500,-0.03252909783792455
93000,-0.00901962686006028
93500,-0.0036955544024399488
94000,0.009541285634383959
94500,-0.006861152762345817
95000,0.0032196366828031353
95500,0.015926921221853896
96000,0.058665979574582236
96500,-0.002521651328654955
97000,-0.006932102127149982
97500,-0.03149888835383083
98000,-0.015152369596616809
98500,-0.00035286956325199676
99000,0.025607372390313656
99500,0.05531787312493497
100000,-0.007128524164192444
100500,-0.028401848377041124
101000,-0.02601227817145764
101500,-0.017722085837256003
102000,-0.014221279109031797
102500,-0.0028324968910428084
103000,-0.0474888669750839
103500,-0.011104653706559036
104000,-0.0033919981134017093
104500,6.090523801644813e-06
105000,0.028129218325891197
105500,0.03899778145419444
106000,-0.008737774105564075
106500,0.008739777975122119
107000,-0.030294892249307433
107500,0.03150670178501145
108000,-0.007489507414707434
108500,-0.015448104602273622
109000,0.011487844349960332
